time,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR
2021-04-21 02:00,11.8,742.3,763.6,-0.6,23.0,从东南方吹来的风,2,,6.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,1.2,17.4,,,,,,10.0,-8.7,,12.0
2021-04-21 05:00,11.6,742.3,763.6,0.0,34.0,从东南方吹来的风,2,,6.0,,云量发展情况没有进行观测或无法观测。 ,,,,17.4,,,,,,11.0,-3.7,,12.0
2021-04-21 08:00,15.2,742.1,763.4,-0.2,37.0,从东南偏南方向吹来的风,3,,7.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,10.4,17.4,,,,,,9.0,0.6,,12.0
2021-04-21 11:00,22.5,741.7,762.7,-0.4,32.0,从西南方吹来的风,5,,13.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,10.7,22.8,,,,,,9.0,5.0,,12.0
2021-04-21 14:00,25.5,740.0,760.9,-1.7,20.0,从西南偏西方向吹来的风,7,,14.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,10.7,25.7,,,,,,11.0,0.9,,12.0
2021-04-21 17:00,24.8,739.9,760.8,-0.1,17.0,从西南偏西方向吹来的风,6,,14.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,10.7,26.0,,,,,,11.0,-1.9,,12.0
2021-04-21 20:00,20.4,741.3,762.3,1.4,21.0,从西南方吹来的风,3,,14.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,10.7,26.0,,,,,,10.0,-2.6,,12.0
2021-04-21 23:00,17.7,742.3,763.2,1.0,24.0,从西南偏西方向吹来的风,5,,14.0,,云量发展情况没有进行观测或无法观测。 ,,,11.3,26.0,,,,,,10.0,-3.1,,12.0
2021-04-22 02:00,15.2,742.7,763.6,0.4,28.0,从西南方吹来的风,4,,14.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,11.6,26.0,,,,,,10.0,-3.2,,12.0
2021-04-22 05:00,13.8,742.9,763.8,0.2,24.0,从西南偏南方向吹来的风,2,,13.0,,云量发展情况没有进行观测或无法观测。 ,,,11.6,26.0,,,,,,12.0,-6.4,,12.0
2021-04-22 08:00,16.2,743.0,764.0,0.1,30.0,从东南方吹来的风,3,,11.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,13.4,26.0,,,,,,11.0,-1.4,,12.0
2021-04-22 11:00,22.3,742.0,762.8,-1.0,23.0,从南方吹来的风,5,,12.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,13.4,26.0,,,,,,12.0,0.2,,12.0
2021-04-22 14:00,19.9,742.0,763.0,0.0,32.0,从西南偏西方向吹来的风,7,,13.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,13.4,26.0,,,,,,14.0,2.7,,12.0
2021-04-22 17:00,16.0,742.8,764.0,0.8,55.0,从西南偏西方向吹来的风,1,,13.0,,小雨（不冻） ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,13.4,24.7,,,,,,12.0,7.0,0.1,12.0
2021-04-22 20:00,18.4,742.8,763.9,0.0,33.0,从西南偏西方向吹来的风,5,,13.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,13.4,22.6,,,,,,13.0,1.9,0.2,12.0
2021-04-22 23:00,15.0,743.5,764.5,0.7,47.0,从西南偏西方向吹来的风,1,,13.0,,云量发展情况没有进行观测或无法观测。 ,,,13.4,22.6,,,,,,13.0,3.8,0.2,12.0
2021-04-23 02:00,11.9,744.8,766.0,1.3,51.0,从西北偏西方向吹来的风,1,,13.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,11.9,22.6,,,,,,11.0,2.1,0.2,12.0
2021-04-23 05:00,10.8,746.1,767.5,1.3,61.0,从西北偏西方向吹来的风,1,,13.0,,云量发展情况没有进行观测或无法观测。 ,,,10.8,22.6,,,,,,11.0,3.6,0.1,12.0
2021-04-23 08:00,11.0,747.5,768.9,1.4,81.0,从东北偏东方向吹来的风,1,,13.0,,间歇性雨，不冻，在观测时较弱 ,雨,在整个相应周期内云遮住了一半或以下的天空,10.5,22.6,,,,,,6.0,7.9,0.3,12.0
2021-04-23 11:00,12.0,747.9,769.3,0.4,80.0,从东南偏东方向吹来的风,1,,5.0,,间歇性雨，不冻，在观测时较弱 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,10.5,,,,,,,8.0,8.7,1.0,12.0
2021-04-23 14:00,12.8,747.4,768.9,-0.5,77.0,从东北偏东方向吹来的风,1,,3.0,,间歇性雨，不冻，在观测时较弱 ,雨,在整个相应周期内云遮住了一半或以下的天空,10.5,,,,,,,9.0,8.9,1.0,12.0
2021-04-23 17:00,12.6,746.8,768.4,-0.6,78.0,从东北偏北方向吹来的风,2,,4.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,10.5,,,,,,,10.0,8.9,1.0,12.0
2021-04-23 20:00,11.3,747.7,769.4,0.9,90.0,从东方吹来的风,1,,4.0,,薄雾 ,雨,在整个相应周期内云遮住了一半或以下的天空,10.5,,,,,,,6.0,9.7,0.9,12.0
2021-04-23 23:00,10.5,748.1,769.8,0.4,93.0,从东北方吹来的风,1,,5.0,,薄雾 ,,,10.4,15.4,,,,,,5.0,9.4,0.2,12.0
2021-04-24 02:00,9.8,747.8,769.5,-0.3,94.0,从东北偏东方向吹来的风,2,,5.0,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,9.0,13.3,,,,,,4.5,8.9,,12.0
2021-04-24 05:00,7.3,747.9,769.6,0.1,96.0,无风,0,,,,薄雾 ,,,7.1,13.3,,,,,,2.7,6.7,,12.0
2021-04-24 08:00,8.6,749.7,771.5,1.8,69.0,从北方吹来的风,6,,9.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,6.7,13.3,,,,,,13.0,3.2,,12.0
2021-04-24 11:00,5.8,750.9,772.9,1.2,68.0,从北方吹来的风,5,,11.0,,间歇性雨，不冻，在观测时较弱 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,5.6,13.3,,,,,,12.0,0.2,,12.0
2021-04-24 14:00,9.8,749.6,771.4,-1.3,30.0,从北方吹来的风,5,,11.0,,云量发展情况没有进行观测或无法观测。 ,雨,在整个相应周期内云遮住了一半或以下的天空,5.5,13.3,,,,,,14.0,-7.0,,12.0
2021-04-24 17:00,11.4,748.6,770.5,-1.0,20.0,从东北偏北方向吹来的风,4,,11.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,5.5,12.6,,,,,,14.0,-10.8,,12.0
2021-04-24 20:00,4.6,749.5,771.6,0.9,39.0,从北方吹来的风,1,,11.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,4.6,11.6,,,,,,9.0,-8.2,,12.0
2021-04-24 23:00,1.2,749.8,772.2,0.3,52.0,从东北方吹来的风,1,,11.0,,云量发展情况没有进行观测或无法观测。 ,,,1.1,11.6,,,,,,11.0,-7.6,,12.0
2021-04-25 02:00,-1.1,749.2,771.5,-0.6,65.0,从西北偏西方向吹来的风,1,,9.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-1.1,11.6,,,,,,12.0,-7.0,,12.0
2021-04-25 05:00,-1.5,749.2,771.4,0.0,59.0,从西北偏西方向吹来的风,1,,8.0,,云量发展情况没有进行观测或无法观测。 ,,,-1.6,11.6,,,,,,14.0,-8.5,,12.0
2021-04-25 08:00,9.5,749.5,771.6,0.3,29.0,从西北方吹来的风,2,,4.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-1.6,11.6,,,,,,9.0,-7.7,,12.0
2021-04-25 11:00,14.5,748.7,770.7,-0.8,17.0,从西北偏北方向吹来的风,3,,6.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-1.6,14.9,,,,,,13.0,-10.3,,12.0
2021-04-25 14:00,17.1,746.3,768.1,-2.4,13.0,从西北方吹来的风,3,,12.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-1.6,17.6,,,,,,14.0,-11.5,,12.0
2021-04-25 17:00,17.1,745.1,766.9,-1.2,13.0,从西北偏北方向吹来的风,1,,12.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-1.6,17.9,,,,,,13.0,-11.5,,12.0
2021-04-25 20:00,13.3,745.6,767.2,0.5,21.0,从东方吹来的风,2,,12.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,,17.9,,,,,,11.0,-8.6,,12.0
2021-04-25 23:00,10.6,745.0,766.5,-0.6,30.0,从东方吹来的风,2,,12.0,,云量发展情况没有进行观测或无法观测。 ,,,,17.9,,,,,,10.0,-6.3,,12.0
2021-04-26 02:00,8.3,743.8,765.3,-1.2,36.0,从东南偏东方向吹来的风,2,,8.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-1.6,17.9,,,,,,10.0,-5.9,,12.0
2021-04-26 05:00,8.8,742.9,764.2,-0.9,34.0,从东南偏南方向吹来的风,3,,5.0,,云量发展情况没有进行观测或无法观测。 ,,,-1.5,17.9,,,,,,11.0,-6.2,,12.0
2021-04-26 08:00,13.6,742.5,763.8,-0.4,24.0,从南方吹来的风,3,,5.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,4.9,17.9,,,,,,10.0,-6.6,,12.0
2021-04-26 11:00,18.1,740.2,761.5,-2.3,16.0,从南方吹来的风,3,,8.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,4.9,18.3,,,,,,13.0,-8.1,,12.0
2021-04-26 14:00,21.2,737.8,758.8,-2.4,11.0,从西南方吹来的风,5,,,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,4.9,21.8,,,,,,14.0,-10.4,,12.0
2021-04-26 17:00,20.5,736.7,757.8,-1.1,10.0,从西南偏西方向吹来的风,5,,11.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,4.9,22.4,,,,,,13.0,-12.2,,12.0
2021-04-26 20:00,18.4,736.9,757.9,0.2,15.0,从西南偏西方向吹来的风,4,,11.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,4.9,22.4,,,,,,11.0,-8.7,,12.0
2021-04-26 23:00,16.0,736.9,757.8,0.0,31.0,从西南偏西方向吹来的风,5,,11.0,,云量发展情况没有进行观测或无法观测。 ,,,,22.4,,,,,,11.0,-1.1,,12.0
2021-04-27 02:00,12.5,736.6,757.5,-0.3,47.0,从西南偏西方向吹来的风,4,,,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,4.9,22.4,,,,,,10.0,1.5,,12.0
2021-04-27 05:00,11.1,736.0,757.0,-0.6,75.0,从西南偏西方向吹来的风,5,,,,间歇性雨，不冻，在观测时较弱 ,,,8.6,22.4,,,,,,8.0,6.8,,12.0
2021-04-27 08:00,11.5,736.0,757.0,0.0,76.0,从西南方吹来的风,4,,12.0,,间歇性雨，不冻，在观测时较弱 ,雨,在整个相应周期内云遮住了一半或以下的天空,11.0,22.4,,,,,,8.0,7.4,,12.0
2021-04-27 11:00,15.1,734.6,755.5,-1.4,55.0,从西南方吹来的风,4,,12.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,11.0,22.4,,,,,,9.0,6.1,,12.0
2021-04-27 14:00,15.8,733.9,754.9,-0.7,44.0,从西南偏西方向吹来的风,6,,13.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,11.0,22.4,,,,,,8.0,3.6,,12.0
2021-04-27 17:00,9.9,733.5,754.8,-0.4,84.0,从西方吹来的风,2,,14.0,,间歇性雨，不冻，在观测时较弱 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,9.9,20.5,,,,,,6.0,7.3,0.9,12.0
2021-04-27 20:00,11.3,734.2,755.5,0.7,59.0,从西南偏南方向吹来的风,3,,14.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,9.9,18.4,,,,,,10.0,3.6,1.0,12.0
2021-04-27 23:00,10.0,734.4,755.5,0.2,68.0,从西南方吹来的风,3,,14.0,,云量发展情况没有进行观测或无法观测。 ,,,9.9,17.1,,,,,,11.0,4.2,1.0,12.0
2021-04-28 02:00,8.2,734.3,755.5,-0.1,63.0,从西南方吹来的风,2,,14.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,8.2,17.1,,,,,,12.0,1.4,1.0,12.0
2021-04-28 05:00,6.9,734.1,755.5,-0.2,62.0,从西南偏南方向吹来的风,3,,9.0,,云量发展情况没有进行观测或无法观测。 ,,,6.6,17.1,,,,,,12.0,0.1,0.2,12.0
2021-04-28 08:00,9.4,734.3,755.6,0.2,39.0,从西南偏西方向吹来的风,5,,9.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,6.6,17.1,,,,,,13.0,-3.9,,12.0
2021-04-28 11:00,12.6,734.1,755.3,-0.2,25.0,从西方吹来的风,7,,,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,6.6,17.1,,,,,,14.0,-6.9,,12.0
2021-04-28 14:00,12.3,734.8,756.2,0.7,21.0,从西方吹来的风,9,,19.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,6.6,17.1,,,,,,13.0,-9.4,,12.0
2021-04-28 17:00,12.8,734.8,756.2,0.0,14.0,从西方吹来的风,7,,19.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,6.6,13.7,,,,,,12.0,-14.1,,12.0
2021-04-28 20:00,9.3,735.1,756.6,0.3,19.0,从南方吹来的风,2,,19.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,6.6,13.7,,,,,,12.0,-13.2,,12.0
2021-04-28 23:00,9.4,734.4,755.7,-0.7,21.0,从东南方吹来的风,1,,19.0,,云量发展情况没有进行观测或无法观测。 ,,,6.6,13.7,,,,,,11.0,-11.8,,12.0
2021-04-29 02:00,10.2,732.4,753.7,-2.0,23.0,从南方吹来的风,2,,16.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,6.6,13.7,,,,,,12.0,-10.0,,12.0
2021-04-29 05:00,9.3,730.8,751.9,-1.6,29.0,从东南偏南方向吹来的风,2,,13.0,,云量发展情况没有进行观测或无法观测。 ,,,6.6,13.7,,,,,,13.0,-7.8,,12.0
2021-04-29 08:00,12.7,730.0,751.1,-0.8,28.0,从南方吹来的风,4,,8.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,7.1,13.7,,,,,,13.0,-5.3,,12.0
2021-04-29 11:00,15.7,729.4,750.4,-0.6,24.0,从南方吹来的风,6,,10.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,7.1,16.3,,,,,,13.0,-4.8,,12.0
2021-04-29 14:00,15.0,729.0,750.0,-0.4,33.0,从西南偏西方向吹来的风,4,,14.0,,小雨（不冻） ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,7.1,16.9,,,,,,13.0,-1.1,0.2,12.0
2021-04-29 17:00,8.5,730.9,752.2,1.9,81.0,从西方吹来的风,3,,14.0,,间歇性雨，不冻，在观测时较弱 ,雨,在整个相应周期内云遮住了一半或以下的天空,7.1,16.9,,,,,,11.0,5.3,1.0,12.0
2021-04-29 20:00,6.7,731.3,752.6,0.4,90.0,从西方吹来的风,2,,14.0,,云量发展情况没有进行观测或无法观测。 ,雨,在整个相应周期内云遮住了一半或以下的天空,6.7,16.9,,,,,,7.0,5.2,2.0,12.0
2021-04-29 23:00,6.4,731.3,752.5,0.0,91.0,从西南方吹来的风,1,,14.0,,间歇性雨，不冻，在观测时较弱 ,,,6.4,16.9,,,,,,7.0,5.0,2.0,12.0
2021-04-30 02:00,4.0,731.6,752.9,0.3,87.0,从西北偏西方向吹来的风,3,,12.0,,小雨（不冻） ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,4.0,16.9,,,,,,8.0,2.0,3.0,12.0
2021-04-30 05:00,4.1,731.2,752.8,-0.4,86.0,从东北偏东方向吹来的风,1,,7.0,,间歇性雨，不冻，在观测时较弱 ,,,3.9,,,,,,,8.0,2.0,2.0,12.0
2021-04-30 08:00,5.2,732.2,753.8,1.0,85.0,从西方吹来的风,2,,7.0,,云量发展情况没有进行观测或无法观测。 ,雨,在整个相应周期内云遮住了一半或以下的天空,3.9,,,,,,,11.0,2.9,1.0,12.0
2021-04-30 11:00,8.8,733.1,754.6,0.9,56.0,从东北偏东方向吹来的风,2,,7.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,3.9,,,,,,,15.0,0.5,1.0,12.0
